,state,gender,avg_fam_income,pobc2,avggift,domain,target_d,med_fam_income_binned,med_home_val_transformed
2340,WA,Female,430.0,44,16,S2,15.0,Moderate,0.8571572115303164
2341,AZ,F,409.0,22,9,0,10.0,Low,-0.10201233279304546
2342,CO,Female,603.0,40,5,T1,5.0,Moderate,0.31178583994935527
2343,Tennessee,Female,397.0,77,5,R2,40.0,Low,-0.21292744481297468
2344,MN,Male,256.0,75,17,R3,20.0,Low,-1.3431922987692375
2345,OR,Male,378.0,56,9,S2,14.0,Low,-0.40232968395076874
2346,CA,Female,528.0,56,5,U1,5.0,Moderate,0.5194588453874897
2347,GA,Male,609.0,49,23,0,60.0,Moderate,0.3026810635515949
2348,CA,Female,603.0,51,7,U1,12.0,Moderate,1.892303541152296
2349,FL,Male,545.0,11,15,S1,25.0,Moderate,0.5365713321140001
2350,AA,F,0.0,0,10,U4,45.0,Low,-4.179470003798405
2351,CA,Male,319.0,57,9,R3,15.0,Low,-0.49624421092475324
2352,WA,Male,372.0,58,6,R2,12.0,Low,-0.45036764830522114
2353,FL,Female,196.0,20,5,U3,7.0,Low,-0.6104385371071973
2354,ND,Female,295.0,86,3,R2,5.0,Low,-1.3571496101160243
2355,TX,Male,301.0,85,20,T3,30.0,Low,-1.1387709461817201
2356,WA,Female,529.0,53,7,C3,10.0,Moderate,0.5245085260208187
2357,Tennessee,Male,261.0,80,4,T2,5.0,Low,-0.909106392045435
2358,GA,Male,480.0,31,20,S1,20.0,Moderate,-0.009082377707507184
2359,SC,Female,272.0,84,15,R3,10.0,Low,-0.8555167458856147
2360,KY,Female,399.0,71,4,S2,8.0,Low,-0.29901910349383776
2361,IL,Female,951.0,69,12,U1,24.0,High,1.1944667823325643
2362,TX,F,711.0,55,9,T1,10.0,Moderate,0.00047403359952717
2363,NE,Female,504.0,21,15,T1,23.0,Moderate,-0.029747589047249782
2364,CA,Male,503.0,49,11,U1,20.0,Moderate,0.49604910389407164
2365,LA,Female,402.0,81,7,R2,25.0,Moderate,-0.4981086171759812
2366,OK,Male,303.0,72,8,R2,11.0,Low,-1.2658575254452298
2367,CA,Female,759.0,47,19,C1,25.0,Moderate,1.8310095141995248
2368,IN,Female,446.0,75,8,R2,10.0,Moderate,-0.3354909437143729
2369,AL,Female,315.0,80,6,R2,5.0,Low,-0.7452892717084115
2370,CA,Female,307.0,59,10,R2,10.0,Low,-0.47404955662023174
2371,FL,Male,736.0,20,25,T1,20.0,Moderate,0.6930905331452187
2372,CA,Male,409.0,62,27,R1,10.7,Low,0.46505584460353505
2373,MO,Male,528.0,64,3,C1,5.0,Moderate,-0.04646761675390776
2374,GA,Female,738.0,42,11,C1,11.0,Moderate,1.1822935030946604
2375,NV,Male,454.0,16,6,U3,10.0,Low,0.1426613330718689
2376,IL,Female,561.0,62,25,S1,25.0,Moderate,0.515409053663595
2377,FL,Male,272.0,8,27,C3,27.0,Low,-0.5785911780307403
2378,OR,Female,411.0,37,6,U2,5.0,Low,-0.15651678659449741
2379,LA,Male,292.0,84,4,R2,5.0,Low,-0.7924543965704641
2380,MI,Female,515.0,85,3,T2,3.0,Moderate,0.02747981546046542
2381,NE,Female,308.0,39,20,T1,30.0,Low,-0.37800199741197754
2382,TX,Male,503.0,50,9,T2,10.0,Moderate,-0.28109698737031186
2383,NC,Female,435.0,53,8,C2,9.0,Low,0.18956144369723474
2384,CA,Female,589.0,43,22,S2,45.0,Moderate,-0.37800199741197754
2385,WI,Female,383.0,82,4,C3,6.0,Moderate,-0.34727696265997876
2386,FL,Male,460.0,28,11,C2,17.0,Low,-0.0380864440662403
2387,CA,Female,636.0,65,16,S1,20.0,Moderate,0.9800358080092424
2388,AZ,F,449.0,29,22,U1,30.0,Moderate,-0.04366915975149526
2389,CA,Male,1089.0,49,9,S1,16.0,Very High,2.971672973929029
2390,CA,F,253.0,53,8,C3,20.0,Low,-0.5785911780307403
2391,IL,Male,1108.0,87,5,S1,5.0,Very High,2.0640295113348763
2392,FL,Male,648.0,23,9,T1,5.0,Moderate,1.0162335604730444
2393,CA,Male,500.0,65,38,S2,25.0,Moderate,1.1951806095635626
2394,WA,F,630.0,50,6,S1,10.0,Moderate,0.9129970075093914
2395,GA,Male,362.0,87,8,T2,15.0,Low,-0.6044143927362858
2396,CA,Female,610.0,49,21,U1,10.0,Moderate,1.3682967593268354
2397,IL,Female,308.0,45,5,S2,10.0,Low,-0.4814115289284936
2398,IL,Male,516.0,70,3,S1,3.0,Moderate,0.3510769342767598
2399,IA,Female,290.0,85,5,R3,6.0,Low,-1.840984616461993
2400,NC,Female,388.0,80,17,S2,30.0,Low,-0.5864886863707235
2401,CA,F,453.0,47,9,0,13.0,Moderate,0.193210198636529
2402,CA,Male,1047.0,22,9,U1,15.0,Very High,2.922010174449097
2403,MI,Male,551.0,84,25,C1,25.0,Moderate,-0.0380864440662403
2404,FL,F,376.0,58,7,C2,10.0,Low,-0.21914670795627844
2405,IN,Male,363.0,75,6,C2,6.0,Low,-0.9392435210121208
2406,CA,Female,507.0,29,22,S1,25.0,Moderate,0.9776519859283588
2407,NC,Female,470.0,55,5,C1,5.0,Low,1.711026136174863
2408,KY,Male,207.0,90,4,R3,5.0,Low,-1.1777156313227388
2409,Tennessee,Female,289.0,78,5,R3,5.0,Low,-0.7675529970318065
2410,OK,Male,306.0,54,7,C3,7.0,Low,-0.7901723842152814
2411,IL,Female,459.0,87,7,0,10.0,Moderate,-0.09911757628773517
2412,CA,Female,497.0,25,13,U1,10.0,Moderate,1.772367733237706
2413,CA,Male,594.0,47,20,U1,25.0,Moderate,2.01212438068632
2414,CA,Female,272.0,43,122,C3,95.0,Low,0.5495506094515111
2415,IL,Female,558.0,76,8,T1,12.0,Moderate,-0.14904327800602316
2416,CA,Male,652.0,34,20,S1,30.0,Moderate,1.277034734971635
2417,CA,Female,351.0,58,12,S2,20.0,Low,-0.05489160933480157
2418,IL,Female,449.0,69,8,C2,15.0,Moderate,0.3197141599150489
2419,AL,Female,391.0,63,9,T2,15.0,Low,-0.6024118247598383
2420,AR,F,310.0,63,22,R2,25.0,Low,-0.7364804920791751
2421,TX,Male,266.0,78,5,R2,5.0,Low,-0.672087151325462
2422,IL,Female,357.0,73,14,R2,25.0,Low,-0.6889787517024144
2423,CO,Female,599.0,38,5,T1,5.0,Moderate,0.3129206392299236
2424,CA,Male,368.0,37,25,U2,35.0,Low,1.146794460612502
2425,IL,Male,617.0,63,9,S1,15.0,Moderate,0.7205256035236131
2426,NC,Female,374.0,78,11,T2,5.0,Low,-0.6347859708571237
2427,OK,Female,345.0,64,16,T2,25.0,Low,-0.47221465755863895
2428,CA,Female,411.0,46,11,U2,5.0,Low,1.222123721107492
2429,IL,Female,293.0,57,10,U4,10.0,Low,-0.33884926559541734
2430,TX,Female,457.0,70,15,S1,15.0,Moderate,-0.10346163989821332
2431,MI,Female,299.0,50,8,T3,10.0,Low,-1.1777156313227388
2432,SC,F,436.0,42,8,C1,20.0,Moderate,-0.12535748988678344
2433,AA,F,0.0,0,8,S2,15.0,Low,-4.179470003798405
2434,AZ,F,633.0,25,20,T1,10.0,Moderate,0.7114246976438277
2435,OR,Male,372.0,44,11,R2,15.0,Low,-0.32046750890807135
2436,TX,Female,553.0,42,15,C1,14.0,Moderate,-0.2778602670322699
2437,CA,Male,430.0,24,13,U2,20.0,Low,1.4677050145512507
2438,AL,Female,213.0,89,11,R3,18.0,Low,-0.06619109387361334
2439,OR,Female,655.0,37,15,S1,15.0,Moderate,0.5245085260208187
2440,CA,Female,498.0,66,10,C2,5.0,Low,0.440930631446553
2441,WA,F,287.0,44,14,T2,25.0,Low,-0.23952881174167495
2442,TX,Female,383.0,73,7,C1,8.0,Low,-0.47404955662023174
2443,NE,Male,402.0,51,7,C2,10.0,Low,-0.48880960900800685
2444,IL,Female,350.0,83,10,C3,15.0,Low,-1.0838748289798386
2445,AR,Male,213.0,32,6,R3,5.0,Low,-1.1536108953488884
2446,CA,Female,539.0,56,8,C1,15.0,Moderate,0.8486837468600232
2447,WY,Male,269.0,36,5,C2,7.0,Low,0.3276070669839097
2448,AZ,F,322.0,28,10,U3,15.0,Low,-0.43776732212276204
2449,CA,Male,462.0,37,7,U1,14.0,Moderate,1.4475594774944245
2450,IL,Female,374.0,85,5,0,10.0,Low,-0.9571365013554903
2451,CA,Female,384.0,27,7,S1,10.0,Low,1.6907620871125892
2452,TX,Female,325.0,68,20,T2,20.0,Low,-0.2617756630876027
2453,CA,Female,665.0,36,13,S1,10.0,Moderate,1.9575214479931398
2454,CA,Female,369.0,34,22,U2,46.0,Low,1.1966075187276868
2455,IL,Female,495.0,71,7,S1,7.0,Moderate,0.2029026883210659
2456,OR,Female,297.0,58,13,U4,22.0,Low,-0.926605433216943
2457,UT,Male,386.0,76,6,T2,6.0,Low,-0.29738133654416155
2458,CA,Male,618.0,39,6,S1,8.0,Moderate,1.5012762380158826
2459,TX,Male,626.0,61,8,R2,11.0,Moderate,0.15015237597198874
2460,IN,Female,417.0,68,17,C3,20.0,Moderate,-0.39359696903751845
2461,FL,Female,360.0,14,9,C2,10.0,Low,-0.30723371991100706
2462,WA,Female,505.0,45,18,R1,25.0,Low,-0.028361859343617426
2463,NC,F,258.0,89,15,T2,25.0,Low,-0.8603035232643164
2464,NE,Male,376.0,81,6,R2,7.0,Low,-0.8942830837354612
2465,NM,Male,642.0,22,7,S1,8.0,Moderate,0.7821623801459608
2466,KS,Female,284.0,61,5,T3,5.0,Low,-0.8723433363630371
2467,WA,Male,439.0,37,20,S2,25.0,Low,-0.06477440338678568
2468,CA,Male,517.0,54,15,S2,21.0,Moderate,1.0013621841658749
2469,Tennessee,Female,332.0,69,4,R2,2.0,Low,-0.7878940626394503
2470,TX,Male,420.0,59,11,R1,15.0,Low,-0.07756885298344215
2471,CO,F,874.0,34,18,S1,20.0,High,1.0364056595702202
2472,IL,Male,588.0,67,8,C1,15.0,Moderate,0.22809023807123702
2473,OR,Male,509.0,47,5,0,12.0,Moderate,-0.02007175242155134
2474,CA,Male,771.0,54,15,U1,10.0,Moderate,1.9123726058432995
2475,FL,F,300.0,10,8,C2,15.0,Low,-0.5570880647595444
2476,WI,Male,350.0,77,4,T2,5.0,Low,-0.8942830837354612
2477,FL,Female,242.0,6,13,S1,22.0,Low,-0.6450517707668415
2478,WI,Male,319.0,90,5,C3,5.0,Low,-0.9066246933694793
2479,WA,Female,421.0,53,10,C1,12.0,Moderate,-0.25857832409826936
2480,CA,Female,320.0,62,9,T2,11.0,Low,0.6417317971549192
2481,SD,Male,299.0,80,5,R2,10.0,Low,-1.5345025911749082
2482,OK,Female,303.0,66,12,T2,20.0,Low,-1.156599439936353
2483,GA,Female,329.0,76,9,R2,10.0,Low,-0.769798714617965
2484,CT,Male,401.0,48,8,0,10.0,Low,0.5435715529031503
2485,CA,Female,440.0,58,18,C2,20.0,Moderate,1.2797766811709153
2486,SC,Female,515.0,43,13,S1,100.0,Moderate,0.20411043684328192
2487,MI,Male,649.0,58,7,S2,10.0,Moderate,0.2866335371302402
2488,OR,F,182.0,23,9,R2,6.0,Low,-0.5648712982945497
2489,MO,Female,371.0,64,8,S2,10.0,Low,-0.6205341057183635
2490,CA,Male,400.0,33,4,S2,5.0,Moderate,1.0325422101375004
2491,TX,Female,398.0,51,8,U1,10.0,Low,-0.6783983737416389
2492,OR,Male,220.0,43,15,T1,20.0,Low,-0.9804947164634821
2493,CA,Female,350.0,58,6,T2,8.0,Low,0.29696659360350497
2494,WA,Female,593.0,36,8,S1,12.0,Moderate,0.962487368115107
2495,NC,Female,396.0,49,7,R2,8.0,Low,0.17120089054117174
2496,CA,Male,481.0,44,20,T2,15.0,Moderate,0.9712810538638657
2497,MI,Male,384.0,85,8,R2,10.0,Low,-0.6491784405238097
2498,KS,Female,510.0,52,20,R2,15.0,Moderate,-0.09190306519736545
2499,FL,Female,306.0,63,25,R2,10.0,Low,-0.8723433363630371
2500,CA,Female,483.0,55,9,C1,10.0,Moderate,0.7223405534985468
2501,CA,Male,639.0,61,12,S2,16.0,Moderate,1.224235845622408
2502,NV,Male,575.0,18,8,T2,8.0,Moderate,0.3038217358027439
2503,IL,Male,549.0,64,6,S1,5.0,Moderate,-0.07329294052566922
2504,CA,Female,617.0,42,6,U1,15.0,Moderate,1.3171165730443353
2505,FL,Male,485.0,44,19,C2,20.0,Moderate,-0.09911757628773517
2506,AR,F,336.0,55,9,R2,11.0,Low,-0.776557335005888
2507,CA,Male,835.0,56,11,S1,12.0,High,2.2284374388898853
2508,NV,Female,417.0,40,23,R2,23.0,Moderate,0.11363732178636109
2509,MN,Male,652.0,54,15,0,20.0,Moderate,-0.04927083144472276
2510,CO,Female,359.0,61,15,R2,25.0,Low,-0.7653108354401434
2511,TX,Female,1013.0,46,9,U1,13.0,High,2.685175254518603
2512,IL,Male,592.0,79,14,T1,25.0,Moderate,-0.010452076574186212
2513,OR,Female,264.0,51,7,C3,8.0,Low,-0.7630722167905325
2514,OK,Female,317.0,75,5,C2,7.0,Low,-1.4557977498728891
2515,OR,Female,448.0,51,8,T2,9.0,Moderate,-0.27947779500467884
2516,CA,Female,669.0,37,32,U1,35.0,Moderate,1.8809039646476777
2517,Tennessee,Female,237.0,16,7,T2,10.0,Low,-0.5301633632054815
2518,NE,Female,472.0,65,6,S2,5.0,Moderate,-0.4341863122290092
2519,KS,Male,1068.0,18,9,S1,15.0,Very High,2.189192150224485
2520,NM,Female,370.0,50,6,U2,9.0,Low,-0.3523556346052563
2521,WA,Female,538.0,45,7,S1,5.0,Moderate,0.5021849667015308
2522,IN,Female,378.0,64,3,S2,5.0,Low,-0.7233684818718156
2523,OR,Female,311.0,57,9,S2,13.0,Low,-0.7833484365614264
2524,AZ,F,317.0,42,13,T2,11.0,Low,-0.5904533555361516
2525,OK,Female,296.0,76,11,R2,13.0,Low,-0.7675529970318065
2526,CA,Female,440.0,56,6,S2,3.0,Moderate,0.7196174768196045
2527,AR,F,276.0,76,10,R2,10.0,Low,-0.8796178702847458
2528,IL,Male,597.0,54,21,C1,25.0,Moderate,0.10470482204873759
2529,FL,Male,351.0,11,12,C2,12.0,Low,-0.2762443994843078
2530,MN,Female,491.0,84,5,T1,9.0,Moderate,-0.20056116616961245
2531,CA,Female,713.0,54,7,U1,15.0,Moderate,1.7071004045584182
2532,AL,F,313.0,81,5,R2,6.0,Low,-0.9648778011419222
2533,PA,Female,723.0,61,15,S1,10.0,Moderate,1.2086963397849912
2534,Tennessee,Female,270.0,79,5,T2,5.0,Low,-0.8224628656722361
2535,TX,Female,193.0,89,9,T3,20.0,Low,-1.2955488709676732
2536,CO,Male,599.0,38,5,T1,25.0,Moderate,0.3129206392299236
2537,IN,F,372.0,79,6,R2,6.0,Low,-0.9165785806281893
2538,MO,Female,680.0,60,6,S1,15.0,Moderate,0.08281373843479793
2539,MI,Female,324.0,80,5,S3,10.0,Low,-1.1716469835099206
2540,CA,Female,444.0,69,6,S2,8.0,Moderate,-0.0562998069290141
2541,AP,F,0.0,0,11,T2,20.0,Low,-4.179470003798405
2542,OR,Female,149.0,40,3,U4,3.0,Low,-1.5304398423477052
2543,IL,Female,706.0,46,17,S1,25.0,Moderate,0.939114383515878
2544,NM,Female,482.0,37,14,S1,16.0,Moderate,0.03949147621937092
2545,CO,Male,458.0,66,6,S2,10.0,Moderate,-0.18676245385583626
2546,CA,Male,628.0,43,14,S1,10.0,Moderate,1.855831628947276
2547,CA,Male,626.0,49,20,S1,20.0,Moderate,1.5806068001035247
2548,CO,Female,461.0,37,26,S1,10.0,Moderate,0.03949147621937092
2549,CA,Male,651.0,51,9,S1,12.0,Moderate,1.1865982241174562
2550,MI,Female,446.0,75,15,U3,10.0,Moderate,-0.7653108354401434
2551,CA,Female,478.0,55,5,S2,20.0,Moderate,1.2410553595814857
2552,AR,F,356.0,77,7,T2,5.0,Low,-0.8820512594760466
2553,IL,Male,759.0,72,35,S1,25.0,High,1.0700862795716872
2554,CA,F,286.0,54,8,C2,10.0,Low,-0.28921805505197473
2555,CA,Male,437.0,56,15,S2,15.0,Moderate,0.49604910389407164
2556,TX,Female,382.0,46,13,S1,20.0,Low,-0.025593876235808232
2557,OK,Female,347.0,72,12,S1,20.0,Low,-0.8796178702847458
2558,UT,Male,358.0,86,50,R2,50.0,Low,-0.2778602670322699
2559,MI,Female,534.0,86,13,S2,15.0,Moderate,-0.0022507695005907612
2560,IL,Female,488.0,54,21,U1,15.0,Moderate,0.5001419702431084
2561,WI,Female,218.0,62,9,U4,20.0,Low,-1.118276260734113
2562,MO,Female,879.0,47,13,S1,15.0,High,1.6839659264096005
2563,MN,Female,542.0,61,11,C1,25.0,Moderate,0.0671888158049577
2564,CO,Male,328.0,67,8,R2,11.0,Low,-0.20827886096356835
2565,CA,Male,795.0,40,8,C3,11.0,Moderate,1.9874650917872034
2566,TX,Male,518.0,67,9,T2,15.0,Moderate,-0.23480199406914454
2567,TX,Male,377.0,88,13,R2,17.0,Low,-0.5301633632054815
2568,CA,Female,559.0,54,14,S2,10.0,Moderate,1.1923238076296818
2569,MI,Female,623.0,68,12,0,15.0,Moderate,0.03816109262370245
2570,CA,Female,347.0,65,13,R2,25.0,Low,0.030156530364503283
2571,CA,Female,508.0,59,3,S1,5.0,Moderate,0.5594727702424416
2572,LA,Male,316.0,86,10,R2,20.0,Low,-0.6024118247598383
2573,WI,F,472.0,88,17,T2,20.0,Moderate,-0.19288054071601488
2574,OR,Female,251.0,49,5,T2,5.0,Low,-0.9115925934441412
2575,TX,Male,485.0,60,4,U2,5.0,Moderate,-0.14904327800602316
2576,MI,Female,481.0,85,14,S2,15.0,Moderate,-0.290847317961561
2577,CO,Female,394.0,36,13,T2,25.0,Moderate,0.18956144369723474
2578,FL,F,607.0,30,4,S1,5.0,Moderate,0.49297341632362185
2579,CA,Male,508.0,49,9,S1,14.0,Moderate,1.2708520817522337
2580,CA,Female,1078.0,47,16,C1,20.0,Very High,2.919976768409731
2581,FL,Female,561.0,27,12,S1,21.0,Moderate,0.27855448184490994
2582,MI,Female,343.0,89,8,R2,10.0,Low,-0.7452892717084115
2583,AL,F,231.0,95,14,C3,20.0,Low,-1.0867073565158427
2584,Tennessee,Female,236.0,61,8,C3,11.0,Low,-1.0586526949443555
2585,FL,Female,354.0,12,13,C2,10.0,Low,-0.24426975459821712
2586,CA,Female,580.0,51,12,S1,15.0,Moderate,1.381388887091994
2587,NM,Female,386.0,37,13,S1,10.0,Moderate,-0.07187011040965571
2588,TX,Female,233.0,49,8,U4,7.0,Low,-1.2988919281076758
2589,Tennessee,Female,130.0,78,6,T3,8.0,Low,-1.6635479037087864
2590,KS,Female,421.0,68,3,S2,6.0,Moderate,-0.45036764830522114
2591,CA,Male,398.0,60,17,R2,50.0,Moderate,0.4640135769616899
2592,MO,Male,439.0,61,12,R2,5.0,Moderate,-0.3439003936040499
2593,GA,Female,452.0,83,7,T1,14.0,Low,-0.4288305269473242
2594,CA,Male,658.0,57,15,T1,21.0,Moderate,1.2528867979700593
2595,OR,Male,280.0,41,57,0,100.0,Low,-0.5187714020054967
2596,NM,Female,332.0,53,10,T2,15.0,Low,-0.409351824357078
2597,NM,Male,453.0,30,13,C1,12.0,Low,-0.20364377250849386
2598,CA,Female,858.0,46,10,C1,20.0,High,2.213177219014113
2599,OR,Female,420.0,51,9,C2,15.0,Moderate,-0.1655309418937432
2600,CA,Female,622.0,22,6,U2,10.0,Moderate,0.9728757113350766
2601,Tennessee,F,393.0,84,13,T2,15.0,Low,-0.7452892717084115
2602,CA,Female,512.0,35,20,U1,20.0,Moderate,1.6265004774518994
2603,UT,Male,237.0,41,4,C2,5.0,Low,-0.6266250356525862
2604,NC,Male,343.0,73,7,R2,5.0,Low,-0.34558776001305763
2605,CA,F,542.0,30,10,T2,13.0,Moderate,1.1951806095635626
2606,CO,Female,335.0,31,7,C3,7.0,Low,-0.2458532247969305
2607,AR,F,377.0,74,10,T2,10.0,Low,-0.40057916211714145
2608,MI,Male,348.0,77,15,T2,25.0,Low,-1.0838748289798386
2609,Tennessee,Female,652.0,45,10,S1,13.0,Moderate,0.4681790596976954
2610,FL,Female,274.0,26,7,C3,5.0,Low,-0.1761116339566059
2611,MI,Female,571.0,67,7,S1,15.0,Moderate,0.32535554282938567
2612,IN,Female,628.0,57,5,S1,10.0,Moderate,0.13513732781307425
2613,MI,Male,500.0,89,11,T2,25.0,Moderate,-0.1445757130458182
2614,WA,Female,377.0,60,12,U2,10.0,Low,-0.4288305269473242
2615,NC,Male,401.0,58,20,T2,50.0,Moderate,-0.6932327350632366
2616,IL,Male,384.0,62,5,C3,10.0,Low,-0.5378065814647736
2617,NC,Female,381.0,85,14,R2,10.0,Low,-0.5225590833761962
2618,NE,Female,618.0,57,15,S1,15.0,Moderate,0.11490956972569365
2619,NC,Male,512.0,64,10,C1,12.0,Moderate,-0.010452076574186212
2620,IL,Male,397.0,85,3,S2,3.0,Moderate,-0.07614230931422752
2621,MO,Male,225.0,62,6,R2,5.0,Low,-0.776557335005888
2622,CA,Female,795.0,40,7,C3,7.0,Moderate,1.9874650917872034
2623,Tennessee,Male,396.0,60,10,T2,10.0,Low,-0.7060706599531386
2624,FL,Female,544.0,20,3,S1,2.0,Moderate,0.22332072794230495
2625,NE,Female,319.0,45,9,R2,14.0,Low,-0.9597120187731529
2626,CA,Male,442.0,53,8,T2,10.0,Moderate,0.8563115288929083
2627,IL,Female,297.0,69,23,T3,30.0,Low,-1.0475956608562207
2628,NC,Female,357.0,89,25,R3,30.0,Low,-0.8412546296426426
2629,FL,Male,410.0,38,20,C2,20.0,Low,0.30153965220809686
2630,MI,Female,424.0,80,25,S2,50.0,Moderate,-0.4395609901889853
2631,CA,Male,734.0,32,7,C1,6.0,Moderate,2.2140775923774028
2632,SC,Female,381.0,81,10,T2,16.0,Low,-0.9989462934936432
2633,SD,Female,364.0,78,10,T2,10.0,Low,-0.8699269783843683
2634,MN,Female,360.0,82,5,R2,3.0,Low,-0.57073567289932
2635,CA,Female,404.0,57,4,T2,5.0,Low,0.224514334092596
2636,MS,Female,235.0,95,20,C3,25.0,Low,-0.8412546296426426
2637,MI,Male,535.0,69,17,S1,20.0,Moderate,0.19685125745320825
2638,CA,Male,842.0,41,8,S1,10.0,Moderate,2.690741404906519
2639,FL,Female,331.0,17,6,0,11.0,Low,-0.4128750013720135
2640,CA,Male,569.0,57,19,S2,25.0,Moderate,1.2037272106326602
2641,OR,F,386.0,52,7,R2,5.0,Low,-0.543564828696288
2642,IL,Female,580.0,73,8,C1,15.0,Moderate,-0.09622794575995618
2643,MO,Female,196.0,61,9,R3,11.0,Low,-1.2432405707390923
2644,IA,Female,510.0,64,33,T1,75.0,Moderate,-0.35575068280833316
2645,MI,Male,394.0,77,26,U3,100.0,Low,-1.0016030504755233
2646,AZ,F,306.0,44,17,S2,20.0,Low,-0.6164875259601922
2647,WI,Male,357.0,74,8,C3,10.0,Low,-1.1240989876577294
2648,VT,Male,353.0,39,3,0,4.0,Low,-0.06477440338678568
2649,IL,Female,330.0,68,17,T2,25.0,Low,-0.7810811046294767
2650,MO,Male,284.0,79,15,R3,15.0,Low,-0.9571365013554903
2651,WA,F,487.0,25,6,S2,20.0,Moderate,0.3654520079247423
2652,WA,Male,477.0,66,25,S1,25.0,Moderate,0.637941196932152
2653,OR,Male,448.0,57,11,S2,15.0,Low,-0.8178041644514973
2654,FL,Female,302.0,27,6,U4,15.0,Low,-0.7833484365614264
2655,CA,Female,523.0,69,8,U1,20.0,Moderate,1.8584563114402786
2656,CO,Female,493.0,28,12,T1,15.0,Moderate,0.24113931584592058
2657,CA,Female,438.0,60,4,U2,7.0,Moderate,0.4003510559092158
2658,MO,Female,284.0,79,8,R3,10.0,Low,-0.9571365013554903
2659,SD,Male,389.0,63,7,C2,10.0,Low,-0.5225590833761962
2660,IL,Female,292.0,80,5,U4,5.0,Low,-0.669989515501536
2661,CA,Female,776.0,44,15,U1,15.0,Moderate,2.258226240461507
2662,FL,Female,253.0,36,7,R2,5.0,Low,-0.35915318866257395
2663,SD,Male,309.0,64,9,0,10.0,Low,-1.2855731731972748
2664,CO,F,292.0,62,2,C3,3.0,Low,-0.5301633632054815
2665,FL,Female,488.0,32,9,C2,15.0,Low,-0.1430892637487072
2666,TX,Female,251.0,86,5,U4,6.0,Low,-1.0421015546420218
2667,MN,Female,416.0,78,9,S2,25.0,Moderate,-0.1268277531983358
2668,MN,Male,320.0,82,5,U3,10.0,Low,-0.45036764830522114
2669,MO,Female,453.0,43,19,T1,25.0,Moderate,0.3208438776203194
2670,MS,Male,251.0,87,8,R3,10.0,Low,-1.1240989876577294
2671,IN,Male,372.0,68,10,S3,13.0,Low,-0.8271371405800804
2672,TX,Female,253.0,77,14,R2,20.0,Low,-0.9066246933694793
2673,CA,Male,523.0,48,10,U2,38.0,Moderate,1.026345102360319
2674,CA,F,864.0,38,7,S2,12.0,High,2.074081916342191
2675,CA,Female,267.0,50,12,U3,10.0,Low,0.1439121202016836
2676,MO,Female,386.0,75,4,R2,10.0,Moderate,-0.30229978117291556
2677,CA,Female,544.0,58,8,S1,20.0,Moderate,0.6829303550351807
2678,MN,Female,265.0,76,8,R2,5.0,Low,-0.8627031243843128
2679,TX,Male,724.0,28,6,C1,10.0,High,0.5133807929322155
2680,CA,Female,451.0,49,10,S2,15.0,Moderate,0.7114246976438277
2681,Tennessee,Male,217.0,85,4,R2,5.0,Low,-1.2053859810013932
2682,CA,Female,1331.0,36,22,S1,25.0,Very High,2.9749948389372998
2683,AL,Female,438.0,67,11,T2,15.0,Moderate,-0.27301762986070877
2684,FL,Female,831.0,25,10,S1,3.0,Moderate,0.7680460690918243
2685,TX,Male,692.0,37,4,U1,5.0,Moderate,0.35993686568953454
2686,IA,Male,399.0,74,6,C2,10.0,Moderate,-0.5131077942523437
2687,CA,Female,409.0,43,10,U2,15.0,Low,1.0209067995779428
2688,CA,Female,373.0,56,22,C2,35.0,Low,0.35772601638684487
2689,CA,F,203.0,39,14,U4,25.0,Low,0.5265245093327182
2690,IL,Female,270.0,92,6,T3,10.0,Low,-1.256114735260437
2691,WA,Female,366.0,37,10,S2,10.0,Low,0.16873794864992983
2692,SC,Female,344.0,53,11,T2,11.0,Low,-0.520664043723685
2693,AK,F,663.0,26,25,T3,20.0,Moderate,0.734996846319401
2694,MT,Female,307.0,57,13,R2,35.0,Low,-0.7901723842152814
2695,MN,Male,573.0,64,14,S1,15.0,Moderate,-0.07899663951362032
2696,MO,Female,481.0,71,11,S2,15.0,Moderate,-0.27947779500467884
2697,NV,Female,422.0,19,11,S2,13.0,Moderate,0.09829557125295468
2698,WA,Male,341.0,40,9,C2,10.0,Low,-0.3642710141079584
2699,FL,Female,464.0,4,4,C2,5.0,Moderate,0.3698518631711645
2700,AL,F,351.0,85,25,T2,25.0,Low,-0.691104173258337
2701,IL,Female,595.0,67,9,C1,12.0,Moderate,-0.14606352990196797
2702,CO,Male,557.0,24,12,T2,15.0,Moderate,0.3510769342767598
2703,OK,F,320.0,59,3,R2,4.0,Low,-0.8507464247666535
2704,WA,Male,471.0,50,16,S1,20.0,Moderate,0.02345669400341774
2705,IA,Male,390.0,89,5,R2,8.0,Low,-1.0475956608562207
2706,IL,Male,475.0,67,10,U2,13.0,Moderate,0.6417317971549192
2707,AZ,Male,403.0,28,13,S1,15.0,Moderate,-0.05770921054980711
2708,CA,Female,399.0,50,20,U3,25.0,Low,0.4598385053466053
2709,CA,Female,536.0,31,9,S2,10.0,Moderate,1.6941523442735307
2710,NC,Female,333.0,77,3,T3,5.0,Low,-0.44135677470679713
2711,TX,Male,278.0,79,10,T2,12.0,Low,-1.0042650837198082
2712,CA,Male,717.0,40,12,S1,14.0,Moderate,1.5883231543740464
